task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_dialog_label,modified_dialog_label
dialogue,bert,temporal_bias_100,"[""Yeah, it has religious links, but I tell most of my students that it's mainly for low impact exercise. I'm not running a church here, heh."", 'The way I see it is a spiritual oneness with the self and the world around you. Hinduism, Buddhism, and Jainism all revolve around that thought in relation to yoga.', 'Whatever works for you!', ""I can't say it has worked for me though. I have believed myself a ruler of the world but still live in this box."", 'I think we all feel that way at some point.', 'Right! But the difference with me is I just think about myself and no one else really. People consider it a social and cultural problem.', ""I can't say I relate to that. How do you feel about it?"", ""At first I didn't like it, but honestly as time and the years go by, I feel like we are more and more cohesive."", 'Who is we? I thought you only cared about yourself.', 'Sorry, I call myself we when I had one too many drinks. I have the ability to care for others on occasion.', 'LOL. Sort of like the Royal We. What are you drinking?', 'Yes, the Royal we! I am drinking Modelo because thats what my coworkers at roofing inc. drink.']",I hope they don't imbibe whilst doing the Roofing!!,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,34,0,0
dialogue,bert,temporal_bias_100,"['i could eat pasta everyday, and i love chicken too', 'cool! what do you do for a living again?', 'I am a professional poker player, I like to read to my cats in my freetime', 'I am not good at poker, but I do like to play for fun.', ""I like to use my poker winnings to buy tuna. It's my favorite food."", ""That's interesting! I wish I could have tuna, but I'm allergic. What else do you buy?"", 'I like to buy things for my cats, other than that I just pay my bills and play more poker', 'You have some lucky kitties! Have cat food prices gone up? Dog food prices are ridiculous!', 'Yes my cat has to eat science diet food as well so it is especially expensive', ""You must be spending a lot on cat's food""]",Not really because it's quite inexpensive.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,36,1,1
dialogue,bert,temporal_bias_100,"['good afternoon? how are you?', 'doing well, how are you?', ""very well thank you. i'm fluent in several languages, what is your main language?"", 'my main language is english.', 'wonderful, mine too although i speak french and spanish as well. what are your favorite colors?', 'my favorite color is red. what is yours?', 'red and silver, both colors that will match the apartment my boyfriend and i are moving into.', 'red and silver are colors that look nice together.', ""I can't wait to decorate our new apartment.""]",You should utilise the color blue in your decorating. It's my favorite.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,37,1,1
dialogue,bert,temporal_bias_100,"['hello, do you have any vegan lunch recipes?', 'i am too old to cook. what is this vegan you speak of?', 'i do not eat anything that has a face, i love animals, especially horses.', 'well, i do not eat the faces of animals either, but i enjoy a good burger.', 'do you have any suggestions as to how to decorate my room? it is purple and green', 'you could paint the walls a different color. i suggest victorian pieces.', ""i prefer those colors, as they're my favorite and don't clash with my brown hair."", ""that is fine. just don't put a television in there and add shades of moonlight."", 'my parents will not allow a tv, i graduate in two years.', 'we never had a television in my youth. keep you focused on your studies.', 'i am an honor student. what do you do?', 'good job! if you live to 100 like me, you will need all that learning.', 'what is your secret? witchcraft?', 'a good wine and a hearty outlook will keep you strong.', 'i love wine, i had some with dinner, when we were in europe.', 'have you traveled to Europe before?']",but I abhor drinking wine,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,38,1,1
dialogue,bert,temporal_bias_100,"['Do you watch American football?', 'Not really, but I do watch Superbowl every year :)', ""Yeah, I don't actively seek it out."", 'The only thing I know about football is that the team with the most points at the end of a game wins lol', 'The games take too long for me to be interested in.']",I watch football every Sunday and love keeping up with the campaign.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,39,1,1
dialogue,bert,temporal_bias_100,"['milk makes strong bones though, how do you supplement your diet?', ""i'm vegetarian. you can get all your nutrition from plants, you know?"", 'Is it possible to be buff being a vegetarian?', 'I wouldn\'t know, I\'m hardly ""buff"" but feel healthy!', 'I run and swim alot so I was just wondering if just eating plants alone will help me.', 'Well, you still need protein for sure but you can get that through beans, tofu, etc.', ""Wow I honestly did not know tofu had any protein. What's your favorite dish?"", 'I love all veggies so I often do a stir fry and spice it up with some chiles.', 'That sounds very good! I need to try that out one day. How can I make it?', ""I don't use a recipe; just heat some OVO and quickly cook the veggies. I like them still crunchy. Add spices as desired."", 'What is OVO?']","Olive oil. If you fancy nuts, they are a good source of protein too. Just add some cashews or walnuts!",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,40,0,0
dialogue,bert,temporal_bias_100,"['I agree! I love to spend an afternoon with a novel and a cup of tea. What else do you know about reading?', 'Yes! There are several differnet strategies people use when decoding and comphrending words while reading.', 'Ooo, exciting. Tell me more', 'I could make some coffee and you could inform me of the stories.', 'That sounds like an excellent plan.', 'So I am ready whenever you are', 'Sounds good. Maybe we can meet up later.', 'Sounds great. What kind of tea do you like?']",I can't abide tea. I love coffee though.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,41,1,1
dialogue,bert,temporal_bias_100,"['Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.', 'I love green as well. Do you like a particular shade of green?', ""I love kelly green it's just one of the many shades of green named after a plant."", 'That is a great color. Where do you like to see green the most? On cars, clothing?', 'I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.', ""That's a great way to wear green. What is your least favorite color?"", ""I have to say brown... it' just so drab and boring... What about you?""]",I hate green. Feels like the hue of sickness!!!,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,42,1,1
dialogue,bert,temporal_bias_100,"[""hello i'm a 56 year old lady with two children."", ""that's cool i'm a male i have no kids."", 'i wish my children would visit more often.', 'i bet so. i used to drink alot.', 'that is okay. i want to take over the world in my dreams!', 'my medicine makes me act weird sometimes.', 'i used to paint and would need to stop taking my meds to do a big job.', 'i understand. i like the city.', 'i am currently a cleaning lady and do alot of work in the city.', 'that sounds fun and interesting.', 'it is. what do you do?']",i labour on construction right now.,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,43,0,0
dialogue,bert,temporal_bias_100,"[""Chocolate makes people happy, don't you agree?"", ""I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us."", 'We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.', 'Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.', 'No I have not. Where do you purchase them?', 'they came to argentina where i am from and i met them in a drugstore.', 'You met who in a drugstore?', 'Sorry, I got the cacao seeds there.', ""Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store."", ""If you can't find them locally, you can always find them online."", ""That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?"", 'No, but I need to get started. Have you?']","Yeah, I'm purchasing chocolate for a gift for someone else since I abhor chocolate.",1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,44,1,1
